# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PDB_01_model
# start_datetime = 2023-03-29 00:39:49 UTC
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 10000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /mnt/home/cmodi/Research/Projects/posteriordb/compiled_models/PDB_01/PDB_01.data.json
# init = 2 (Default)
# random
#   seed = 2
# output
#   file = /mnt/home/cmodi/Research/Projects/posteriordb/compiled_models/PDB_01/PDB_01.output2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   log_prob_output_file = log_prob_output.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0-32-g8fce5fb2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,sigma
-1467.86,0.963589,0.388119,3,7,0,1470.83,86.957,5.29252,0.561861,-0.499234,17.1264
-1467.73,0.912825,0.388119,3,7,0,1471.9,87.7013,3.52743,0.642999,-0.249317,17.761
-1468.24,0.979913,0.388119,3,7,0,1470.16,88.0025,2.94033,0.59691,-0.283897,18.9191
-1466.86,1,0.388119,3,7,0,1469.33,87.9386,1.96285,0.637228,-0.377585,18.2517
-1468.73,0.974077,0.388119,4,15,0,1469.96,87.2071,7.21867,0.531605,-0.393036,18.9325
-1468.89,0.994735,0.388119,3,15,0,1470.95,87.9,7.25208,0.535166,-0.439983,18.9365
-1470.79,0.988113,0.388119,3,15,0,1472.14,88.2378,-3.64584,0.669846,-0.669506,17.159
-1467.63,0.998058,0.388119,3,7,0,1471.57,88.7072,0.0932489,0.641599,-0.72638,18.2424
-1469.03,0.952903,0.388119,4,15,0,1471.23,89.4018,4.51686,0.506816,-0.46309,17.841
-1468.81,1,0.388119,3,7,0,1471.24,88.8161,2.52409,0.525,-0.784745,17.867
-1467.96,0.998817,0.388119,4,15,0,1470.72,86.6919,5.71592,0.490795,-0.309401,17.742
-1466.72,0.968141,0.388119,4,15,0,1470.01,86.53,2.2203,0.589216,-0.464701,18.0949
-1466.46,0.968414,0.388119,3,7,0,1468.23,86.9072,1.84742,0.61331,-0.409173,17.9257
-1466.65,0.981386,0.388119,4,15,0,1467.81,87.2069,3.45473,0.607748,-0.467463,17.2828
-1467.34,0.989608,0.388119,4,15,0,1467.68,88.2336,3.5492,0.582505,-0.525448,18.9031
-1469.6,0.920894,0.388119,3,7,0,1471.96,87.6759,1.09087,0.49267,-0.699477,18.916
-1466.32,1,0.388119,3,7,0,1469.93,88.2421,1.81286,0.592437,-0.457755,17.7688
-1466.14,0.975238,0.388119,3,7,0,1467.99,87.185,3.25957,0.558478,-0.411263,17.8052
-1467.12,0.980851,0.388119,4,15,0,1467.24,86.9302,3.45273,0.546519,-0.414369,17.2149
-1470.09,0.893643,0.388119,3,7,0,1473.32,85.3967,2.85548,0.663069,-0.271279,18.1463
-1467.26,0.991091,0.388119,3,7,0,1471.69,88.9676,2.89586,0.576449,-0.546868,17.4925
-1471.75,0.878586,0.388119,3,7,0,1472.8,88.5806,3.19157,0.611905,-0.953977,17.5605
-1475.21,0.868742,0.388119,3,15,0,1479.34,88.1375,7.49719,0.663312,-0.83269,17.752
-1470.4,0.940428,0.388119,3,7,0,1480.73,87.2271,7.74575,0.637231,-0.559191,18.3952
-1466.82,0.991576,0.388119,3,7,0,1472.18,86.8842,3.03627,0.581445,-0.505113,18.5771
-1469.28,0.960073,0.388119,3,15,0,1470.47,87.7716,-2.05785,0.657289,-0.635092,19.0079
-1473.59,0.920216,0.388119,3,7,0,1475.7,86.8681,-0.45272,0.808246,-0.385882,18.5111
-1467.91,0.991421,0.388119,3,7,0,1475.29,87.5674,5.56608,0.474271,-0.452604,17.7527
-1470.91,0.896225,0.388119,3,15,0,1472.96,88.1976,7.00501,0.538428,-0.687142,19.0291
-1471.18,0.999736,0.388119,3,7,0,1472.89,86.5681,2.73029,0.601377,-0.0482377,17.3612
-1468.54,0.987818,0.388119,3,7,0,1474.04,86.8656,6.13245,0.466843,-0.430278,18.1947
-1468.78,0.99855,0.388119,4,15,0,1469.81,88.6542,-0.364606,0.595234,-0.863186,17.9416
-1467.31,1,0.388119,3,7,0,1469.97,87.1327,-0.709868,0.61972,-0.537458,17.7042
-1465.95,1,0.388119,3,7,0,1467.42,87.763,3.54987,0.577286,-0.512107,17.8413
-1469.25,0.862187,0.388119,2,7,0,1470.32,88.177,7.31075,0.598283,-0.589705,18.2693
-1471.64,0.938572,0.388119,3,7,0,1472.08,87.0454,-2.32814,0.573105,-0.273172,17.9237
-1473.7,0.984963,0.388119,3,7,0,1476.64,86.8079,0.202046,0.723,-0.950911,18.4011
-1467.57,1,0.388119,3,7,0,1474.52,88.4421,2.07983,0.542783,-0.363098,17.6855
-1467.58,0.972322,0.388119,3,7,0,1469.83,86.6685,1.37419,0.577304,-0.505882,18.7427
-1468.27,0.988569,0.388119,3,7,0,1470.28,87.0022,5.60541,0.531268,-0.201599,17.3279
-1467.78,0.982335,0.388119,3,15,0,1470.84,88.6959,0.850198,0.593792,-0.710499,18.669
-1468.02,0.943715,0.388119,3,15,0,1471.11,87.0061,0.695178,0.700265,-0.469474,17.8341
-1467.42,0.994511,0.388119,3,7,0,1468.93,87.8594,1.40157,0.67126,-0.424577,17.4843
-1466.43,0.985528,0.388119,3,7,0,1468.97,87.1612,5.14836,0.566256,-0.391424,17.733
-1470.64,0.895256,0.388119,4,15,0,1471.17,89.2164,2.97601,0.691332,-0.565599,19.2029
-1471.12,0.987876,0.388119,3,7,0,1473.24,86.3483,3.30618,0.508449,-0.528653,16.5923
-1469.58,0.998418,0.388119,2,3,0,1471.76,86.6682,4.56156,0.505431,-0.462638,16.7777
-1467.07,1,0.388119,3,7,0,1470.25,88.7751,2.04463,0.639375,-0.501363,18.1418
-1468.62,0.962503,0.388119,3,7,0,1469.31,87.9628,2.97967,0.7027,-0.662277,17.9698
-1468.44,0.995888,0.388119,3,7,0,1471.04,87.683,0.877929,0.640893,-0.823063,18.1031
-1468.55,0.991745,0.388119,3,15,0,1470.62,87.4627,0.472263,0.607422,-0.515877,19.2788
-1468.27,0.97534,0.388119,3,7,0,1471.05,86.5612,4.187,0.567631,-0.530687,17.0609
-1468.21,0.945871,0.388119,3,15,0,1471.59,88.419,4.73179,0.57245,-0.704355,17.6112
-1468.81,0.977788,0.388119,4,15,0,1470.64,86.6188,-0.00215698,0.652962,-0.363207,18.7025
-1471.44,0.972455,0.388119,3,7,0,1472,86.0338,0.612735,0.700651,-0.337922,19.2219
-1468.71,0.995799,0.388119,3,7,0,1473.44,86.0851,4.9985,0.585161,-0.360288,18.9464
-1468.45,1,0.388119,3,7,0,1469.35,85.9042,4.63008,0.586767,-0.379297,18.6998
-1467.66,0.996116,0.388119,3,7,0,1470.62,87.6818,1.23951,0.503694,-0.608945,17.9017
-1468.86,0.969823,0.388119,3,7,0,1470.68,89.6582,2.9529,0.571605,-0.682063,18.3696
-1469.02,0.95579,0.388119,3,7,0,1471.02,89.225,3.55732,0.593545,-0.762753,18.4448
-1468.05,0.97209,0.388119,4,15,0,1472.75,87.153,2.17112,0.48575,-0.389361,18.1931
-1468.58,0.993996,0.388119,3,7,0,1469.61,88.5484,5.88601,0.606891,-0.525979,17.2313
-1467.61,0.936651,0.388119,3,7,0,1471.38,87.7119,2.27947,0.561317,-0.339776,17.1479
-1468.34,0.929228,0.388119,3,7,0,1471.4,87.6209,0.249416,0.650558,-0.55653,19.1107
-1468.86,0.974331,0.388119,3,7,0,1470.48,87.8063,-1.23812,0.664225,-0.516404,18.9481
-1467.18,0.98247,0.388119,3,15,0,1470.91,87.718,2.70971,0.540574,-0.41437,18.7401
-1466.32,0.999728,0.388119,3,7,0,1467.44,87.4973,3.90264,0.559144,-0.39165,18.3336
-1467.37,0.974903,0.388119,3,7,0,1467.81,86.6543,1.81297,0.60475,-0.464056,18.72
-1468.33,0.95958,0.388119,3,7,0,1470.27,88.4259,6.6631,0.534473,-0.49827,17.4572
-1470.74,0.95707,0.388119,4,15,0,1472.52,88.9652,2.85059,0.615871,-0.837566,17.023
-1468.24,0.995219,0.388119,3,15,0,1474.1,88.7077,5.61811,0.537195,-0.295743,17.8841
-1468.04,0.939123,0.388119,3,7,0,1471.36,88.3093,3.50398,0.521269,-0.276956,17.8178
-1467.27,0.955426,0.388119,3,7,0,1471.13,87.2679,5.04983,0.631453,-0.514966,18.2939
-1468.9,0.92461,0.388119,3,7,0,1470.67,87.2002,6.58486,0.610509,-0.599775,18.2228
-1471.32,0.978359,0.388119,4,15,0,1472.63,87.1357,2.86861,0.483965,-0.128246,17.2937
-1467.41,1,0.388119,3,7,0,1472.13,86.9235,4.33829,0.65647,-0.462677,18.2423
-1470.46,0.912166,0.388119,3,7,0,1471.68,89.6403,4.18936,0.554486,-0.277911,18.1693
-1468.16,0.979445,0.388119,3,7,0,1473.3,88.0583,0.771632,0.59011,-0.828659,17.9446
-1467.31,0.999642,0.388119,3,7,0,1468.39,87.9971,1.33381,0.616729,-0.755809,17.8884
-1467.56,0.99307,0.388119,3,15,0,1468.89,87.6123,2.87714,0.610957,-0.284914,17.281
-1467.22,0.988464,0.388119,3,15,0,1469.28,88.1237,1.3789,0.547498,-0.512046,17.2664
-1472.58,0.784166,0.388119,3,7,0,1473.82,88.8306,-2.52608,0.52264,-0.419616,17.6635
-1468.4,0.994372,0.388119,3,7,0,1474.62,88.9068,3.49435,0.630441,-0.616904,18.843
-1467.71,0.959359,0.388119,3,7,0,1471.5,86.6827,0.331293,0.588701,-0.405786,17.5097
-1467.04,0.998698,0.388119,4,15,0,1468.67,88.6506,3.48902,0.541135,-0.434227,18.1667
-1468.62,0.977868,0.388119,3,7,0,1469.14,86.5062,1.6248,0.659119,-0.575034,17.2023
-1466.89,1,0.388119,3,7,0,1469.71,87.6055,2.84983,0.624688,-0.625116,17.4552
-1468.97,0.953259,0.388119,3,7,0,1469.18,88.5285,-0.315594,0.579818,-0.511933,19.105
-1467.99,1,0.388119,3,7,0,1469.93,87.3671,6.56204,0.544984,-0.493068,17.3389
-1468.2,0.99124,0.388119,3,7,0,1469.42,88.2758,2.93522,0.515281,-0.308354,17.5545
-1469.42,0.90489,0.388119,3,7,0,1473.32,86.6012,5.53308,0.644184,-0.585738,17.5413
-1469.66,0.996367,0.388119,3,7,0,1471.73,88.2143,2.06087,0.483594,-0.280618,17.7264
-1466.62,1,0.388119,3,7,0,1470.41,87.9491,4.14824,0.591876,-0.32253,18.0175
-1466.79,0.962162,0.388119,3,7,0,1468.49,87.5661,2.90036,0.515511,-0.422645,18.1755
-1469.31,0.916448,0.388119,3,7,0,1471.27,88.259,1.12644,0.520334,-0.670385,16.9046
-1467.77,0.992345,0.388119,3,7,0,1471.48,88.1172,0.126267,0.558346,-0.703571,18.5514
-1474.26,0.908027,0.388119,3,7,0,1475.78,88.1085,-4.66906,0.70742,-1.0212,17.5688
-1469.83,0.999582,0.388119,3,15,0,1476.82,88.233,8.3977,0.499474,-0.23262,18.411
-1471.16,0.932863,0.388119,3,7,0,1474.17,87.6003,6.05357,0.424891,-0.646001,18.1306
-1467.59,1,0.388119,3,7,0,1471.9,87.1967,3.05033,0.611754,-0.220892,17.7091
-1467.89,0.98063,0.388119,3,15,0,1470.05,88.2855,4.08053,0.678293,-0.522113,18.223
-1467.84,0.979619,0.388119,3,15,0,1471.02,86.9747,5.62002,0.534781,-0.191991,17.6893
-1466.81,0.957789,0.388119,3,7,0,1470.35,87.3351,5.36851,0.59982,-0.442518,18.3489
-1467.42,0.975164,0.388119,3,7,0,1468.25,86.5267,2.24336,0.549969,-0.31634,17.8706
-1468.96,0.943078,0.388119,3,15,0,1470.89,86.9103,7.28177,0.512085,-0.480269,18.6333
-1467.61,0.98216,0.388119,3,15,0,1470.82,88.3905,-0.249867,0.667644,-0.610593,17.5328
-1466.29,0.969473,0.388119,3,7,0,1470.06,87.8413,2.71704,0.558157,-0.587902,18.1429
-1466.76,0.98746,0.388119,3,15,0,1467.29,87.9214,3.19204,0.6006,-0.403928,18.6306
-1468,0.97349,0.388119,3,7,0,1469.45,86.7869,5.82366,0.507885,-0.323674,17.3496
-1467.89,0.9122,0.388119,3,7,0,1471.09,87.1623,7.32502,0.545072,-0.317075,17.5458
-1467.66,0.963984,0.388119,3,15,0,1470.28,86.1017,1.8738,0.591731,-0.522667,17.971
-1468.07,0.99473,0.388119,4,15,0,1469.29,87.0015,-1.14822,0.608292,-0.689615,18.0295
-1467.15,0.96156,0.388119,4,15,0,1470.45,88.8999,4.2912,0.571681,-0.534257,17.9134
-1467.64,0.969986,0.388119,3,7,0,1468.65,86.7286,0.353794,0.568649,-0.488633,18.5086
-1469.15,0.969222,0.388119,3,7,0,1470.73,87.31,7.47489,0.627947,-0.214461,17.6785
-1468.4,0.985362,0.388119,3,15,0,1470.85,87.2072,-1.44126,0.553951,-0.597775,18.1974
-1467.09,0.993674,0.388119,3,15,0,1470.55,86.5598,2.87829,0.581106,-0.310199,18.2741
-1466.9,0.973242,0.388119,3,15,0,1468.91,87.3285,1.88729,0.5755,-0.667392,17.704
-1469.46,0.956004,0.388119,3,7,0,1470.4,88.4083,5.73611,0.524486,-0.214037,17.2743
-1467.15,0.984128,0.388119,3,7,0,1471.07,87.9062,5.27508,0.561075,-0.467252,17.251
-1467.25,0.997935,0.388119,4,15,0,1468.14,87.9906,2.51119,0.642916,-0.5042,18.7882
-1466.94,0.962066,0.388119,3,15,0,1468.95,87.5626,1.74735,0.531624,-0.460679,17.493
-1466.64,0.984819,0.388119,3,7,0,1468.43,86.7653,3.52574,0.604054,-0.522376,17.8225
-1467.12,0.992267,0.388119,3,7,0,1467.45,88.3755,2.92909,0.573695,-0.373504,17.4155
-1466.2,0.998996,0.388119,3,7,0,1467.44,87.2597,4.51937,0.593535,-0.444141,17.8777
-1467.89,0.905363,0.388119,3,7,0,1469.67,87.77,0.0543522,0.678677,-0.406292,17.8118
-1467.59,0.99701,0.388119,4,15,0,1469.59,87.2413,5.87381,0.503173,-0.49823,17.8239
-1469.6,0.95439,0.388119,3,7,0,1470.41,87.2805,4.14798,0.494225,-0.186147,18.9073
-1467.92,1,0.388119,3,7,0,1470.45,88.3169,5.53344,0.610005,-0.595625,17.607
-1469.24,0.979495,0.388119,3,7,0,1472,87.5018,4.65532,0.464991,-0.223632,18.4753
-1470.42,0.957478,0.388119,3,15,0,1473.48,88.8341,6.55378,0.674387,-0.542927,18.089
-1467.49,0.993245,0.388119,2,3,0,1471.21,88.5022,4.34482,0.620506,-0.550907,18.5921
-1467.3,0.997067,0.388119,3,15,0,1468.81,88.3602,3.89505,0.544172,-0.518277,18.7255
-1466.57,0.958456,0.388119,3,7,0,1470.17,88.2233,4.44927,0.539543,-0.46413,17.7712
-1467.02,0.972907,0.388119,4,15,0,1468.23,87.8142,1.7589,0.571872,-0.565981,18.7817
-1467.38,0.973898,0.388119,4,15,0,1469.43,87.4478,2.35739,0.64875,-0.396389,18.7362
-1468.3,0.979359,0.388119,3,15,0,1469.44,86.9328,1.18521,0.649127,-0.622828,18.9031
-1466.53,0.998434,0.388119,3,7,0,1468.65,87.4692,0.526152,0.633181,-0.554718,18.1614
-1468.34,0.965467,0.388119,3,7,0,1468.89,88.4078,0.204327,0.620612,-0.7486,18.869
-1467.51,0.965388,0.388119,3,7,0,1470.82,86.7757,-0.140148,0.612014,-0.611989,18.2227
-1466.74,1,0.388119,3,7,0,1468.11,87.2864,2.03812,0.606921,-0.493211,18.6765
-1468.44,0.943254,0.388119,4,15,0,1470.81,88.6394,2.52811,0.638383,-0.755444,17.4231
-1468.11,0.972404,0.388119,4,15,0,1470.89,87.3891,2.07911,0.584939,-0.240185,18.6308
-1468.04,0.993005,0.388119,3,7,0,1469.32,86.9195,5.68741,0.631704,-0.537318,17.9597
-1467.76,1,0.388119,3,7,0,1468.47,88.3038,0.321587,0.566705,-0.393809,18.1768
-1466.54,1,0.388119,3,7,0,1468.38,87.3613,2.99172,0.571477,-0.452937,18.6082
-1471.36,0.927721,0.388119,3,15,0,1472.48,87.5076,-2.53716,0.683677,-0.678507,16.7601
-1468.75,0.996823,0.388119,3,7,0,1473.49,89.471,3.27082,0.580535,-0.694268,18.498
-1468.17,0.988272,0.388119,4,15,0,1470.42,86.1721,2.03178,0.581872,-0.257609,17.8736
-1467.24,0.957087,0.388119,3,7,0,1470.81,87.7097,4.36537,0.502776,-0.567275,17.9937
-1467.45,0.962839,0.388119,3,15,0,1470.43,88.0291,4.30382,0.539863,-0.661379,18.2334
-1469.96,0.946936,0.388119,3,7,0,1471.78,89.5825,2.15233,0.674689,-0.559371,17.2903
-1467.41,0.998154,0.388119,3,7,0,1471.45,86.354,2.90706,0.543232,-0.51118,17.7788
-1466.5,0.987628,0.388119,3,7,0,1468.44,87.1662,3.50387,0.567061,-0.362688,17.4712
-1467.35,0.967877,0.388119,3,7,0,1468.09,87.8697,4.1033,0.641567,-0.501708,17.2576
-1467.77,0.966431,0.388119,3,7,0,1469.74,88.2372,-1.58818,0.592681,-0.598848,17.8782
-1468.49,0.995684,0.388119,3,7,0,1469.1,88.773,1.74993,0.650406,-0.799897,18.0852
-1468.96,0.994191,0.388119,4,15,0,1470.03,88.5405,1.50549,0.595514,-0.875353,18.2151
-1468.34,0.999026,0.388119,4,15,0,1470.12,87.1155,7.51909,0.516124,-0.46117,18.0397
-1469.01,0.992785,0.388119,3,7,0,1469.67,86.96,7.06925,0.472112,-0.471655,17.8725
-1466.88,0.999303,0.388119,3,15,0,1470.11,87.9362,2.52609,0.534342,-0.518262,18.5551
-1467.69,0.989113,0.388119,3,15,0,1469.31,87.7004,6.93387,0.526937,-0.286356,18.1433
-1466.95,0.987387,0.388119,3,7,0,1468.71,86.4176,3.49826,0.55603,-0.358027,18.0627
-1468.33,0.932412,0.388119,3,7,0,1470.61,86.2328,3.41589,0.586948,-0.276886,18.8165
-1468.26,0.962392,0.388119,4,15,0,1473.23,86.326,2.44002,0.640754,-0.284709,17.483
-1467.47,1,0.388119,3,7,0,1469.46,87.2247,6.53461,0.516148,-0.403966,18.2684
-1468.12,0.983053,0.388119,3,15,0,1469.21,86.2284,3.4024,0.538496,-0.353333,18.7169
-1468.15,0.996708,0.388119,3,7,0,1469.24,86.4024,3.2855,0.534335,-0.226378,18.2654
-1469.23,0.976962,0.388119,4,15,0,1472.33,89.4164,-1.54032,0.632561,-0.606364,18.3191
-1467.97,0.962765,0.388119,3,15,0,1472.6,86.6615,1.52081,0.628735,-0.610555,17.2697
-1466.93,0.984408,0.388119,3,7,0,1469.73,88.22,1.62223,0.550881,-0.67665,17.8907
-1468.27,0.965423,0.388119,3,7,0,1469.41,86.6083,-1.17542,0.645163,-0.522021,18.1084
-1469.42,0.981218,0.388119,3,7,0,1470.42,86.4446,-1.14366,0.637298,-0.725019,18.2879
-1472.48,0.93111,0.388119,4,15,0,1475.18,86.3176,-3.11541,0.62507,-0.632526,19.3894
-1469.64,0.996678,0.388119,3,7,0,1474.49,86.2917,-0.8036,0.646376,-0.346988,18.5789
-1467.29,0.964944,0.388119,3,7,0,1472.44,87.8083,3.72813,0.63823,-0.63817,17.6406
-1468.37,0.913046,0.388119,3,7,0,1470.05,87.3704,0.652856,0.525224,-0.340887,17.6561
-1469.67,0.972049,0.388119,3,7,0,1470.95,87.0493,2.34043,0.687944,-0.764608,18.1927
-1468.89,0.996279,0.388119,3,7,0,1470.95,88.4919,0.284977,0.567288,-0.33202,18.4366
-1466.94,0.981823,0.388119,2,7,0,1470.59,88.0165,3.14044,0.605317,-0.359504,17.3547
-1467.79,0.938524,0.388119,3,15,0,1470.31,88.7311,-0.171213,0.623589,-0.749693,18.3147
-1467.93,0.987098,0.388119,3,7,0,1468.51,88.8967,-0.857409,0.613652,-0.716492,18.2171
-1467.33,0.994324,0.388119,3,7,0,1469.05,87.9384,1.34565,0.683533,-0.606771,18.2266
-1467.72,0.964264,0.388119,3,7,0,1468.97,88.6653,1.27081,0.634034,-0.397557,18.3318
-1466.72,0.857556,0.388119,3,7,0,1473.46,88.1834,3.28175,0.591777,-0.498933,18.6412
-1466.45,0.989305,0.388119,3,7,0,1467.97,88.3242,2.57799,0.612061,-0.491481,18.3459
-1467.21,0.994776,0.388119,3,15,0,1467.8,86.4517,5.12729,0.564369,-0.291911,17.7638
-1466.92,0.945954,0.388119,2,7,0,1470,87.0389,4.01429,0.537023,-0.559484,18.1515
-1468.03,0.984265,0.388119,3,15,0,1469.35,85.9371,4.78908,0.550745,-0.310609,17.664
-1469.93,0.931391,0.388119,3,7,0,1472.84,88.2,1.17963,0.654664,-0.522887,19.6193
-1467.83,0.999648,0.388119,3,7,0,1471.34,87.6743,1.48425,0.708736,-0.505482,18.0224
-1467.52,0.984019,0.388119,4,15,0,1469.49,88.0295,2.688,0.489446,-0.545652,18.1198
-1467.83,0.947958,0.388119,2,7,0,1471.18,87.6914,2.48332,0.703979,-0.486658,17.7972
-1469.1,0.956071,0.388119,3,7,0,1470.75,88.3738,-2.4843,0.656067,-0.518178,18.3387
-1469.46,0.980035,0.388119,3,15,0,1471.71,86.6443,8.15161,0.568188,-0.451774,17.6346
-1468.67,0.977911,0.388119,3,7,0,1472.04,88.3609,-0.531549,0.527937,-0.489159,18.4101
-1466.59,0.995418,0.388119,3,7,0,1469.34,87.723,2.14649,0.659331,-0.526538,18.1359
-1466.3,0.992893,0.388119,3,7,0,1467.32,87.2286,1.89171,0.607154,-0.412779,18.1719
-1467.18,0.971724,0.388119,3,7,0,1467.6,88.0096,5.70989,0.540355,-0.514293,18.3238
-1471.33,0.891683,0.388119,4,15,0,1473.58,88.0521,2.59751,0.499982,-0.806155,19.3316
-1470.94,0.999285,0.388119,4,15,0,1476.12,88.4388,8.47048,0.488158,-0.225302,18.8326
-1467.64,0.957542,0.388119,3,7,0,1474.41,87.3002,4.40658,0.652471,-0.510942,18.5886
-1466.15,0.977096,0.388119,2,7,0,1469.78,87.1739,2.62468,0.592219,-0.417352,17.6519
-1467.49,0.946793,0.388119,3,7,0,1468.28,86.831,1.47247,0.518902,-0.462647,18.1432
-1466.65,0.997659,0.388119,3,7,0,1467.83,87.8519,4.43702,0.623157,-0.526626,17.7287
-1470.66,0.868209,0.388119,3,7,0,1471.99,86.7282,2.7944,0.532089,-0.679475,16.7452
-1467.48,0.99555,0.388119,3,7,0,1472.17,87.7994,1.00483,0.64912,-0.442424,17.211
-1468.77,0.96207,0.388119,3,7,0,1469.97,87.9058,3.69123,0.710248,-0.388697,17.715
-1468.19,0.935621,0.388119,4,15,0,1473.22,87.6413,4.60071,0.678939,-0.321103,17.7383
-1467.69,0.954834,0.388119,3,7,0,1471.03,87.7573,4.09452,0.600321,-0.293921,17.1369
-1469.28,0.93235,0.388119,3,15,0,1472.29,89.3467,1.84159,0.592636,-0.835394,18.3645
-1468.65,0.999756,0.388119,4,15,0,1471.6,87.1279,0.0443558,0.65527,-0.401274,17.1024
-1468.28,0.99326,0.388119,3,15,0,1471.17,86.2173,6.24676,0.617338,-0.339295,17.9091
-1470.44,0.86401,0.388119,3,15,0,1475.24,88.8903,-0.467995,0.544597,-0.412495,18.974
-1467.92,1,0.388119,3,7,0,1470.99,87.5968,5.3151,0.590037,-0.608599,18.6368
-1469.35,0.98389,0.388119,3,7,0,1470.95,88.9245,4.7778,0.507461,-0.652045,18.7786
-1468.46,0.985291,0.388119,3,7,0,1471.29,87.9616,2.24516,0.485542,-0.623982,18.6211
-1466.72,1,0.388119,3,7,0,1469.2,86.9166,2.7622,0.571927,-0.566985,18.3111
-1469.45,0.908926,0.388119,3,7,0,1469.83,88.264,3.64437,0.622232,-0.152305,18.3645
-1469.5,0.987095,0.388119,2,3,0,1470.66,87.7744,3.11449,0.627619,-0.14242,18.6327
-1466.9,0.965802,0.388119,3,7,0,1471.32,87.6453,4.95977,0.517616,-0.339378,18.074
-1467.87,0.903714,0.388119,3,7,0,1473.2,87.0843,6.30721,0.518283,-0.262065,17.4775
-1467.4,0.973882,0.388119,3,15,0,1469.47,87.9925,-0.691442,0.644433,-0.560623,18.4648
-1467.69,0.981392,0.388119,3,15,0,1469.33,88.8083,0.237699,0.583028,-0.67453,17.4476
-1469.68,0.959626,0.388119,3,7,0,1470.29,88.6586,1.3955,0.539196,-0.77367,16.9968
-1468.85,0.984744,0.388119,3,7,0,1471.29,88.0502,0.294462,0.529068,-0.649987,17.038
-1469.16,0.990391,0.388119,3,7,0,1470.77,87.7914,1.78205,0.512174,-0.514707,16.7673
-1467.44,0.984256,0.388119,3,7,0,1472.16,87.4801,2.63517,0.50684,-0.495652,17.3441
-1467.79,0.99642,0.388119,3,7,0,1468.52,87.0216,3.43987,0.681741,-0.391119,18.3704
-1468.13,0.994648,0.388119,3,7,0,1469.11,87.2584,4.41773,0.677359,-0.393176,18.5793
-1468.35,0.991722,0.388119,3,15,0,1470.05,86.1972,3.21443,0.597386,-0.210451,18.4268
-1467.22,0.999725,0.388119,3,7,0,1468.77,88.406,4.12322,0.558745,-0.610568,17.4464
-1466.32,0.986208,0.388119,3,7,0,1468.66,87.0996,2.60683,0.597126,-0.421058,18.3397
-1466.89,0.976173,0.388119,3,7,0,1467.84,88.2391,3.31181,0.573211,-0.604,17.3439
-1467.84,0.984665,0.388119,3,7,0,1468.36,87.9592,3.19255,0.524095,-0.575505,17.0557
-1471.66,0.847021,0.388119,2,3,0,1472.42,88.1449,4.43212,0.484901,-0.548736,16.3938
-1468.41,0.983934,0.388119,2,3,0,1472.61,88.3009,3.08836,0.534287,-0.560987,16.8426
-1468.84,0.987064,0.388119,3,15,0,1470.32,87.3249,4.20097,0.618227,-0.325214,19.3166
-1466.54,1,0.388119,3,7,0,1469.01,87.9081,1.90774,0.570497,-0.562657,17.3542
-1467.95,0.945147,0.388119,3,7,0,1469.1,86.728,4.65992,0.631249,-0.374885,18.8144
-1467.17,0.992897,0.388119,3,7,0,1468.9,87.5279,2.20364,0.593398,-0.276102,17.758
-1467.69,0.947944,0.388119,2,7,0,1470.95,86.2115,4.14422,0.535207,-0.342651,18.397
-1466.27,0.985648,0.388119,2,7,0,1468.93,87.4401,3.85027,0.552144,-0.359316,17.8658
-1466.12,0.949327,0.388119,3,7,0,1467.93,87.2009,1.73501,0.588503,-0.510534,17.8718
-1466.96,0.852807,0.388119,2,7,0,1470.34,87.0908,3.68217,0.618924,-0.600058,18.0506
-1467.75,0.990804,0.388119,3,7,0,1469.05,86.7224,2.22609,0.588164,-0.605278,18.7416
-1468.26,0.991066,0.388119,3,7,0,1469.84,88.5877,4.8471,0.500014,-0.356229,17.5866
-1467.81,0.99124,0.388119,3,15,0,1470.83,89.0125,1.11652,0.535901,-0.625569,17.9022
-1468.87,0.953017,0.388119,3,7,0,1470.24,89.3904,0.514825,0.534841,-0.558717,18.1742
-1468.97,0.970508,0.388119,3,7,0,1470.82,88.8461,4.9567,0.599092,-0.703714,18.5518
-1468.09,0.998951,0.388119,3,7,0,1470.58,87.312,-0.913677,0.577346,-0.435998,18.3932
-1467.71,0.993861,0.388119,3,7,0,1470.21,86.9692,2.20747,0.619013,-0.69853,17.6959
